,aerosol,natural,ghg,lu,ozone,Total
1850,0.0300646260906581,-0.2935836026194938,0.0,0.0,-0.0,-0.2635189765288357
1851,0.0540622039669805,-0.2295475106269109,0.002785559371172038,0.0,-8.991548336897554e-05,-0.17278966277212732
1852,-0.0945958336756896,-0.012109611611902,0.006199609229608438,0.0,-0.00017983096673795967,-0.10068566702472112
1853,0.1182334707711336,-0.1701520850675545,0.009799649600916206,0.0,-0.0002697464501069438,-0.04238871114561163
1854,0.0217590348521961,-0.0030056539998093,0.013155590174009397,0.0,-0.00035966193347591874,0.03154930909292027
1855,-0.1016833390255773,0.0154809509501121,0.016380165469433754,0.0,-0.00044957741684490283,-0.07027180002287634
1856,-0.2216782890218477,0.2277440121354651,0.019742365083787582,0.0,-0.000539492900213887,0.02526859529719111
1857,-0.0355512527655946,-0.0058774598100433,0.024005392168872416,0.0,-0.0006294083835828626,-0.018052728790348346
1858,0.2595978360525485,0.0516110545924477,0.02853612195139362,0.0,-0.0007193238669518466,0.33902568872943795
1859,-0.1659679214106786,0.0753146999824841,0.03360637623778073,0.0,-0.0008092393503208307,-0.05785608454073457
1860,0.0094751878710894,0.2971635066839688,0.039000206301273564,0.0,-0.0008991548336898063,0.34473974602264196
1861,-0.1543447684283283,-0.177235648399158,0.044607371414489755,0.0,-0.0009890703170587903,-0.28796211573005537
1862,-0.0197187340183684,-0.0804901524661138,0.050068940830661685,0.0,-0.0010789858004277746,-0.05121893145424829
1863,-0.1488083458546382,0.0272853642150132,0.05584188617681079,0.0,-0.0011689012837967495,-0.06684999674661096
1864,0.0214447706282094,0.0629272208953397,0.061783099265225475,0.0,-0.0012588167671657336,0.14489627402160885
1865,-0.0605519875775804,0.1548255474789757,0.06768417880261364,0.0,-0.0013487322505347178,0.16060900645347423
1866,-0.0983691397220384,-0.0114323640769671,0.07364551393337841,0.0,-0.0014386477339036932,-0.03759463759953077
1867,-0.1854480924129358,0.1053586159613337,0.07981733876366919,0.0,-0.0015285632172726774,-0.0018007009052056072
1868,-0.047615776422952,0.2000891848328958,0.08537060481809135,0.0,-0.0016184787006416615,0.2362255345273935
1869,0.0629575681448908,0.19650827606877,0.09011447064571887,0.0,-0.001708394184010637,0.347871920675369
1870,0.0501984174835866,0.0381532079368533,0.09459790132817039,0.0,-0.0017983096673796213,0.18115121708123066
1871,0.1195035653769385,-0.1284864059902122,0.09884730916518304,0.0,-0.0018882251507486053,0.08797624340116075
